,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
10,9160,KOSPI,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시,2022-08-12,65428156.0,197012100101.0,49760729972.0,55207255390.0,39315015202.0,0.0,25.26,28.02,19.96,232853504863.0,52165318710.0,29588509205.0,35105408817.0,0.0,22.4,12.71,15.08,2400.0,97965365499.0,9422148336.0,1706272441.0,10998325306.0,0.0,9.62,1.74,11.23,104765312043.0,487877995.0,-8253827481.0,26419377208.0,0.0,0.47,-7.88,25.22,672.0,613012779571.0,106401536463.0,63747132643.0,90832862627.0,1388.0,9323.0,8355.0,16.69,10.06,25.74,16.62,15.640000000000002,21.93,101.10382796766172,122.26202578142214,6790,444257179240,2.83,9470,14.09,6.82,5.9,292.95,39.47,2021-09-29,52.25,39.47,2021-09-29
45,7810,KOSPI,코리아써키트,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,장세준,http://www.kcg.co.kr,경기도,2022-08-16,23622635.0,410835044067.0,31170965540.0,33014800113.0,20308527024.0,0.0,7.59,8.04,4.94,415449707112.0,41406820564.0,23285717210.0,23404594500.0,0.0,9.97,5.6,5.63,3436.0,296720191742.0,7719823989.0,7839732304.0,6814002581.0,0.0,2.6,2.64,2.3,235664536117.0,-6227561409.0,-17105998347.0,-7481420625.0,0.0,-2.64,-7.26,-3.17,1152.0,1424168502751.0,85112839470.0,66837179704.0,56198128578.0,2378.0,30418.0,27600.0,6.93,5.28,11.3,8.62,4.99,12.61,38.458741771178,76.2885981731856,19500,460641382500,5.68,34250,29.73,14.4,5.62,248.78,75.64,2022-03-25,126.27,75.64,2022-03-25
37,7660,KOSPI,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",2003-10-07,12월,서영준,http://www.petasys.com,대구광역시,2022-08-16,63248030.0,140471680986.0,18866104822.0,8796332880.0,14152224135.0,13903906504.0,13.43,6.26,10.07,123938240114.0,16495208735.0,-2612652979.0,425159190.0,10126194248.0,13.31,-2.11,0.34,892.0,98770992999.0,1904605064.0,6975211176.0,-2313453817.0,2546856383.0,1.93,7.06,-2.34,97719630807.0,2484671715.0,566538791.0,-9890409334.0,30387649072.0,2.54,0.58,-10.12,-144.0,469621094131.0,46875580199.0,3972190584.0,-3603718792.0,-56.0,3249.0,1984.0,11.55,-0.8,27.45,-2.87,11.5,10.77,42.21956945134914,26.83044245099816,7350,464873020500,8.24,8570,-59.51,-153.04,5.12,171.72,16.6,2022-04-19,114.36,16.6,2022-04-19
29,306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시,2022-08-16,2836115.0,448817049225.0,59920752661.0,15326440678.0,45949532991.0,0.0,13.35,3.41,10.24,452244233590.0,43777313493.0,5941942542.0,24121694272.0,0.0,9.68,1.31,5.33,64804.0,321772601038.0,15750094843.0,16365333356.0,13199912005.0,0.0,4.89,5.09,4.1,301572487024.0,2155496504.0,-5000056547.0,-4666195728.0,0.0,0.71,-1.66,-1.55,18616.0,1497360775818.0,131945673869.0,22030620316.0,91395255230.0,32225.0,260717.0,239621.0,14.48,7.44,24.86,13.45,8.46,8.969999999999999,39.48268055675647,49.962033358172064,168500,477885377500,2.6,193000,10.37,5.99,15.83,254.13,14.54,2022-08-12,98.61,14.54,2022-08-12
17,25860,KOSPI,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",1995-11-10,12월,하형수,http://www.nhchem.co.kr,서울특별시,2022-08-16,49676409.0,601271342022.0,47865764201.0,-155044093863.0,36299879650.0,0.0,7.96,-25.79,6.04,403936869690.0,12287667489.0,-43133557174.0,14424217318.0,0.0,3.04,-10.68,3.57,2920.0,306380261404.0,3125649236.0,-68464471447.0,2914284044.0,0.0,1.02,-22.35,0.95,214435100222.0,-4900592923.0,36406531550.0,-2840239002.0,0.0,-2.29,16.98,-1.32,232.0,1451884407283.0,20481749724.0,-118071166535.0,21664019600.0,436.0,10621.0,9493.0,14.49,3.01,27.49,4.59,6.94,5.33,96.25002579038534,88.372551542081,10050,499247910450,3.44,16450,70.91,37.73,2.76,108.23,63.68,2022-04-19,72.94,63.68,2022-04-19
53,322000,KOSPI,현대에너지솔루션,반도체 제조업,"태양광 셀·모듈, PV시스템, ESS",2019-11-19,12월,박종환,http://www.hyundai-es.co.kr/,경기도,2022-08-16,11200298.0,176087540879.0,7735516263.0,-31957698626.0,5589156937.0,0.0,4.39,-18.15,3.17,207076093784.0,5607965192.0,73985439151.0,-1135927335.0,0.0,2.71,35.73,-0.55,1996.0,90094067963.0,1569327185.0,-15462339195.0,-280418244.0,0.0,1.74,-17.16,-0.31,98300175952.0,-984229872.0,14338769750.0,8134974893.0,0.0,-1.0,14.59,8.28,-100.0,593163581874.0,9494797191.0,36486270987.0,-6655574104.0,-594.0,29018.0,28599.0,3.92,-1.1,6.88,-2.08,2.6499999999999995,3.71,95.4485404647462,,53000,593615794000,26.55,58600,-586.0,-98.65,10.67,186.55,10.57,2022-08-08,179.22,10.57,2022-08-08
3,7700,KOSPI,F&F홀딩스,기타 금융업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnfholdings.com,서울특별시,2022-08-16,39113363.0,438218951041.0,136578277681.0,124396487465.0,28170737144.0,95169185323.0,31.17,28.39,6.43,565069842756.0,173484001819.0,182059076555.0,40920338768.0,123963100976.0,30.7,32.22,7.24,2880.0,8011589603.0,1390583663.0,84249778243.0,56511719844.0,2088643476.0,17.36,1051.6,705.37,5903880644.0,-1109310990.0,121898661910.0,49195255143.0,168480087893.0,-18.79,2064.72,833.27,5776.0,727126345365.0,223050455460.0,279947856820.0,1912061597858.0,48885.0,64050.0,59169.0,3.72,65.65,4.5,82.62,13.810000000000002,49.49,5369.812768204023,9471.159663098366,19800,774444587400,6.88,51300,8.88,1.05,3.37,226.09,354.55,2021-05-20,158.61,159.09,2021-08-20
52,195870,KOSPI,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,2016-06-24,12월,조병학,http://www.haesungds.com,경상남도,2022-08-16,16995841.0,199624482801.0,48338090920.0,28726900067.0,39765400258.0,0.0,24.21,14.39,19.92,187522174958.0,29914918871.0,36428279798.0,24323110851.0,0.0,15.95,19.43,12.97,9356.0,137478338064.0,10164555728.0,-8469241967.0,9312023720.0,0.0,7.39,-6.16,6.77,113450090185.0,6073610468.0,-10877261527.0,2240029192.0,0.0,5.35,-9.59,1.97,2188.0,655373012865.0,86329952850.0,57112624480.0,71261704522.0,4192.0,20315.0,17316.0,30.04,15.0,46.05,24.21,16.82,10.6,45.20431772172663,65.29045913688799,59500,1011252539500,6.36,73700,33.68,17.58,6.34,394.63,23.87,2022-04-27,72.9,23.87,2022-04-27
33,20560,KOSPI,아시아나항공,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",2008-03-28,12월,정성권,http://www.flyasiana.com,서울특별시,2022-08-12,74421036.0,1246250096086.0,143524227260.0,428878751970.0,-11117158239.0,-46551582964.0,11.52,34.41,-0.89,1444454848053.0,118250407897.0,489010003141.0,237241043423.0,157049982473.0,8.19,33.85,16.42,-596.0,847160379434.0,-88608585312.0,176194381878.0,-319388249709.0,-345030903231.0,-10.46,20.8,-37.7,921472664680.0,-32290702555.0,-211080693890.0,166954705614.0,14651452255.0,-3.5,-22.91,18.12,-17164.0,4339706411421.0,93203600406.0,1008216924639.0,-362476384455.0,-4870.0,8491.0,7002.0,-0.34,-2.77,-7.02,-69.56,21.98,11.69,47.10911019217372,56.75504042809736,15350,1142362902600,-25.76,29150,-1.7,-5.99,4.82,86.93,104.59,2019-11-12,81.73,89.9,2021-09-23
34,10780,KOSPI,아이에스동서,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,"허석헌, 정원호, 김갑진(각자 대표이사)",http://www.isdongseo.co.kr,서울특별시,2022-08-16,30894384.0,589898548325.0,111697236169.0,142472347491.0,79166864100.0,0.0,18.93,24.15,13.42,645383360400.0,166501555439.0,119154068786.0,64050120062.0,0.0,25.8,18.46,9.92,10248.0,310227453764.0,40300810573.0,-55706521707.0,11937952126.0,0.0,12.99,-17.96,3.85,338254292082.0,52438901559.0,3582629121.0,13032116945.0,0.0,15.5,1.06,3.85,1544.0,1608440924896.0,310765130275.0,224248467500.0,104971578755.0,3397.0,49953.0,47156.0,9.1,2.99,20.52,7.21,5.94,10.3,90.15033684728458,90.79827677206396,41400,1279027497600,4.04,59500,38.54,17.52,4.87,125.79,64.98,2021-05-10,45.7,43.72,2022-03-11
19,353200,KOSPI,대덕전자,전자부품 제조업,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",2020-05-21,12월,신영환,http://www.daeduck.com,경기도,2022-08-12,49409893.0,305351615827.0,44772597751.0,56075447436.0,36397658594.0,36397658594.0,14.66,18.36,11.92,280951475082.0,26806414302.0,126917768405.0,18694273352.0,21313104251.0,9.54,45.17,6.65,2944.0,233643847079.0,6709070817.0,-24550758309.0,12530750910.0,13550144147.0,2.87,-10.51,5.36,214417005258.0,-5735381416.0,59186966209.0,-12048714249.0,59793502287.0,-2.67,27.6,-5.62,1012.0,1000931518781.0,72467127013.0,203808775837.0,63027288650.0,1275.0,14529.0,13800.0,13.19,6.7,20.26,9.24,11.79,12.21,30.691058054592837,31.030407193655908,27750,1371124530750,9.43,33500,33.1,26.27,11.03,211.63,20.72,2022-05-30,90.99,20.72,2022-05-30
57,93370,KOSPI,후성,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,허국,http://www.foosungchem.com,경기도,2022-08-16,92596994.0,158587621484.0,52371494258.0,26458448147.0,34796320890.0,0.0,33.02,16.68,21.94,135051110846.0,29017086400.0,38800639679.0,-290059691.0,0.0,21.49,28.73,-0.21,1500.0,63219182855.0,-469015052.0,6383085423.0,-3925046727.0,0.0,-0.74,10.1,-6.21,68264545983.0,-762541100.0,13690466402.0,8629240807.0,0.0,-1.12,20.06,12.64,-168.0,381256774874.0,58138943581.0,83446715705.0,22564471869.0,243.0,3738.0,3061.0,19.88,3.66,40.13,7.96,33.760000000000005,22.61,150.85364018028798,97.83492133622616,16350,1513960851900,10.9,26650,-158.63,109.67,4.56,231.88,63.0,2022-05-23,50.68,63.0,2022-05-23
25,4000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,김용석,http://www.lottefinechem.com,울산광역시,2022-08-16,25798337.0,652348003050.0,110346564628.0,223252834426.0,29573277578.0,0.0,16.92,34.22,4.53,522558212712.0,84939517536.0,165496095241.0,225937440724.0,0.0,16.25,31.67,43.24,4584.0,343935896409.0,35519397622.0,42039561193.0,40493898353.0,0.0,10.33,12.22,11.77,303740508982.0,28461178115.0,33158286916.0,66606868596.0,0.0,9.37,10.92,21.93,6276.0,1780293056795.0,244513587616.0,308521791730.0,585458461667.0,22693.0,92917.0,85223.0,3.8,21.5,4.93,26.63,6.590000000000002,6.880000000000001,89.6713922161367,72.04100120309187,71500,1844581095500,15.6,98500,15.69,4.34,4.57,141.42,37.76,2021-09-29,43.74,37.76,2021-09-29
1,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2022-08-12,44408178.0,395024842725.0,181544900393.0,93254113025.0,158684674713.0,158684674713.0,45.96,23.61,40.17,367855453111.0,138146823747.0,169150979699.0,117372295503.0,117372295503.0,37.55,45.98,31.91,14292.0,243736208590.0,60590744587.0,50998531347.0,47810548964.0,47810548964.0,24.86,20.92,19.62,227818846946.0,30403226651.0,95699925876.0,13565936085.0,164432197016.0,13.35,42.01,5.95,4304.0,1214682040178.0,399106778303.0,393129114790.0,316891852008.0,7135.0,30865.0,24906.0,33.88,20.45,46.3,28.65,21.1,24.2,62.07064391876615,61.46840265511173,44800,1989486374400,3.13,84900,19.73,11.9,4.75,256.72,89.51,2022-01-20,65.3,89.51,2022-01-20
7,10060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시,2022-08-12,23849712.0,1006076445000.0,162009377000.0,75882589000.0,134500216000.0,134158696000.0,16.1,7.54,13.37,1014153917000.0,218035700000.0,-15946799000.0,287578346000.0,289482909000.0,21.5,-1.57,28.36,22556.0,573677884000.0,47018557000.0,22302035000.0,38002120000.0,39757436000.0,8.2,3.89,6.62,564231511000.0,32975178000.0,-127092384000.0,-160043461000.0,742151690000.0,5.84,-22.52,-28.36,6372.0,3243996752000.0,625984935000.0,377690582000.0,647647565000.0,27155.0,148296.0,130978.0,8.47,11.35,15.21,20.73,7.900000000000002,15.66,75.37305743513724,79.74074422085937,125500,2993138856000,5.56,161000,25.27,5.93,10.63,190.72,28.29,2021-10-05,57.92,28.29,2021-10-05
48,28670,KOSPI,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시,2022-08-11,534638546.0,1440894000000.0,169106000000.0,273440000000.0,162871000000.0,0.0,11.74,18.98,11.3,1478035000000.0,220698000000.0,397260000000.0,224559000000.0,0.0,14.93,26.88,15.19,1216.0,679924000000.0,48898000000.0,6759000000.0,54620000000.0,0.0,7.19,0.99,8.03,620513000000.0,60183000000.0,115732000000.0,-13661000000.0,0.0,9.7,18.65,-2.2,408.0,4616107000000.0,572946000000.0,767687000000.0,549305000000.0,1027.0,7516.0,6727.0,8.76,8.47,16.18,15.27,4.55,5.23,111.9198616315941,138.19565424092644,5900,3154367421400,4.85,8310,20.37,8.09,5.51,141.4,48.64,2021-07-01,51.12,40.85,2021-08-31
23,3490,KOSPI,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,"조원태, 우기홍",http://www.koreanair.com,서울특별시,2022-08-12,368209374.0,2884257098465.0,773092247067.0,1119316939574.0,532619942734.0,0.0,26.8,38.81,18.47,2907512024751.0,703747775508.0,1170521469827.0,409561527973.0,411767341044.0,24.2,40.26,14.09,5784.0,1792816354047.0,100973038995.0,510574675134.0,-53651166071.0,0.0,5.63,28.48,-2.99,1909996038608.0,117062091289.0,426859996928.0,426659604520.0,1233122169559.0,6.13,22.35,22.34,-580.0,9016824640301.0,1417968632826.0,3514195624777.0,577683539995.0,1568.0,21374.0,18646.0,7.68,2.17,27.06,8.41,21.17,18.07,60.878558027108845,52.22607617919392,26200,9647085598800,4.53,34250,-59.05,21.84,4.8,139.53,31.68,2021-06-11,31.53,30.73,2021-09-27
5,11200,KOSPI,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,배재훈,http://www.hmm21.com,서울특별시,2022-08-10,489121783.0,4918670000000.0,3148609000000.0,3185430000000.0,3131708000000.0,0.0,64.01,64.76,63.67,4443041000000.0,2698529000000.0,2739542000000.0,2672685000000.0,0.0,60.74,61.66,60.15,25608.0,2428039000000.0,1019289000000.0,1113921000000.0,154072000000.0,0.0,41.98,45.88,6.35,2006532000000.0,567015000000.0,605636000000.0,136794000000.0,0.0,28.26,30.18,6.82,1256.0,13794148000000.0,7377522000000.0,7505033000000.0,5337056000000.0,10911.0,32821.0,21177.0,52.47,29.86,78.02,51.52,22.03000000000001,32.480000000000004,102.57788280995486,121.42886333235651,24950,12203588485850,0.97,42000,33.44,3.85,4.41,1325.35,102.81,2021-05-27,70.07,68.34,2021-09-01
30,3030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이주성, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시,2022-08-16,4141521000.0,916089648698.0,110970128965.0,4816662416.0,70888327178.0,0.0,12.11,0.53,7.74,820153117204.0,67998109952.0,-65765711783.0,35402466800.0,0.0,8.29,-8.02,4.32,68.0,584720291255.0,36939184443.0,12996941575.0,44729538626.0,0.0,6.32,2.22,7.65,573119686518.0,3811362223.0,38908082948.0,-35488433067.0,0.0,0.67,6.79,-6.19,40.0,2841722127579.0,298952263629.0,-165692653993.0,220656030829.0,53.0,411.0,383.0,8.93,7.61,16.51,13.91,5.789999999999999,7.619999999999999,56.67143117810629,43.103288282916346,163500,677138683500000,2404.41,183000,4575.0,3452.83,20.3,369.83,11.93,2022-08-12,73.67,11.93,2022-08-12
