,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
70,172,40160,KOSDAQ,누리플렉스,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",2000-08-29,12월,김영덕,http://www.nuriflex.co.kr,서울특별시,2022-08-16,12057682.0,27686965063.0,2380248115.0,-1107447395.0,2077270904.0,2081679455.0,8.6,-4.0,7.5,24344380455.0,-2634841946.0,-5756679153.0,-2277765425.0,-2278050278.0,-10.82,-23.65,-9.36,688.0,14418137149.0,-1473085458.0,-3020515148.0,-372766050.0,-367862723.0,-10.22,-20.95,-2.59,33205137832.0,-2737482318.0,31259865.0,-3734094381.0,2146101277.0,-8.24,0.09,-11.25,-120.0,85582604459.0,5512244188.0,1473601026.0,8733932425.0,724.0,6564.0,6540.0,4.26,5.39,10.48,11.07,18.82,-2.58,92.02872588100112,,6510,78495509820,9.46,9430,-78.58,13.02,2.95,106.71,79.72,2021-07-01,39.29,44.85,2021-12-07
204,737,241840,KOSDAQ,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,2019-07-19,12월,이상백,http://www.astory.co.kr,서울특별시,2022-08-22,9531675.0,30619870345.0,5298432608.0,1956586695.0,4168124958.0,0.0,17.3,6.39,13.61,12433907887.0,1653487324.0,-14468133082.0,7729995936.0,0.0,13.3,-116.36,62.17,1748.0,16191909900.0,753787815.0,1828490805.0,1705984139.0,0.0,4.66,11.29,10.54,14773168290.0,558513335.0,-1440856339.0,3076380268.0,0.0,3.78,-9.75,20.82,712.0,58860400089.0,6927688603.0,-32285333240.0,17028297378.0,1786.0,6769.0,5004.0,17.26,17.43,25.82,35.7,12.64,9.52,89.10598276612198,,24400,232572870000,13.96,49550,69.59,27.74,8.79,525.3,110.66,2021-03-30,97.91,103.07,2021-10-22
114,1328,149980,KOSDAQ,하이로닉,의료용 기기 제조업,피부미용 의료기기,2014-12-17,12월,박석광,http://www.hironic.com,경기도,2022-08-16,14105109.0,5882362975.0,1181526597.0,868471768.0,1635427903.0,0.0,20.09,14.76,27.8,7470053188.0,2112098075.0,-496899354.0,3081155425.0,3080348033.0,28.27,-6.65,41.25,460.0,3129508220.0,221309464.0,728880430.0,318558444.0,0.0,7.07,23.29,10.18,3756111772.0,555968317.0,4128841161.0,1787183126.0,5500997522.0,14.8,109.92,47.58,88.0,21781038529.0,4630758092.0,426531978.0,6776553746.0,480.0,4883.0,3968.0,7.98,10.64,9.42,12.11,13.02,13.47,87.96445196747239,98.87728697760382,7560,106634624040,16.43,14250,161.93,29.69,2.46,238.08,88.49,2022-04-06,135.15,88.49,2022-04-06
97,448,9300,KOSDAQ,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,"허 준, 허미애 (각자 대표이사)",http://www.samapharm.co.kr,강원도,2022-08-16,6370064.0,19195642423.0,4842726692.0,4827020738.0,3181747989.0,0.0,25.23,25.15,16.58,17935407143.0,3715667086.0,1747386178.0,3035596112.0,0.0,20.72,9.74,16.93,1996.0,10224202046.0,-411677026.0,4895817151.0,-427152913.0,0.0,-4.03,47.88,-4.18,14176312781.0,1093861660.0,2474195572.0,-177641518.0,0.0,7.72,17.45,-1.25,-268.0,54666374874.0,6048214637.0,12942695179.0,3391528144.0,532.0,27876.0,27005.0,6.53,1.79,7.16,1.97,29.26,13.0,87.74709592627704,26.516728433349595,15300,97461979200,7.67,25950,-96.83,48.78,1.39,73.0,69.61,2021-09-29,65.55,69.61,2021-09-29
131,428,335890,KOSDAQ,비올,의료용 기기 제조업,의료기기,2019-12-03,12월,이상진,http://www.viol.co.kr,경기도,2022-08-12,58130880.0,5095970078.0,1373070634.0,775928965.0,1332977096.0,0.0,26.94,15.23,26.16,6661541252.0,2191388276.0,3014989622.0,2162297476.0,0.0,32.9,45.26,32.46,88.0,2740810466.0,117521922.0,102680023.0,319163340.0,0.0,4.29,3.75,11.64,2766344842.0,-220853320.0,682976454.0,-5462073810.0,0.0,-7.98,24.69,-197.45,20.0,18372722945.0,5412299380.0,7967058066.0,4436754170.0,76.0,536.0,456.0,14.99,14.84,16.42,16.73,22.65,40.88,85.92931328948012,140.80661061705771,2190,127306627200,24.89,2820,141.0,37.11,6.31,39.13,36.53,2020-11-20,41.0,28.77,2022-04-04
219,1264,32800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,06월,"박종진, 신영진",http://fantagio.kr,서울특별시,2022-09-23,646988325.0,6450515338.0,763766501.0,5811326627.0,119909774.0,0.0,11.84,90.09,1.86,4095428991.0,-1300135270.0,-1335129170.0,-17875991279.0,0.0,-31.75,-32.6,-436.49,0.0,3469626603.0,-65250536.0,-377466715.0,-53024877.0,0.0,-1.88,-10.88,-1.53,3903541394.0,317148228.0,-637142754.0,-1564609155.0,0.0,8.12,-16.32,-40.08,0.0,23455295407.0,1831076344.0,4185306565.0,-20686007917.0,-31.0,20.0,48.0,0.0,-35.3,0.0,-66.26,13.72,-39.87,85.9138194416248,,562,363607438650,0.0,1087,0.0,-35.06,9.74,150.07,227.05,2020-11-13,71.72,93.42,2021-10-20
194,610,74430,KOSDAQ,아미노로직스,기타 전문 도매업,DVR용 영상처리 칩,2004-06-04,12월,"오장석,오성석",http://www.aminologics.co.kr,서울특별시,2022-08-16,87830611.0,8160157608.0,2848220809.0,735142414.0,3226258597.0,0.0,34.9,9.01,39.54,6545869888.0,918350588.0,-153636723.0,-1015350325.0,0.0,14.03,-2.35,-15.51,144.0,4406871905.0,419037656.0,-1766184189.0,869441606.0,0.0,9.51,-40.08,19.73,4293116556.0,24746483.0,2376888464.0,946150595.0,0.0,0.58,55.37,22.04,36.0,22848959782.0,4103891652.0,935518964.0,5359831439.0,61.0,706.0,676.0,18.24,8.22,20.37,9.02,25.39,13.45,85.16893124897852,52.47361217928229,2410,211671772510,16.74,3210,89.17,52.62,3.16,129.95,73.65,2021-05-17,60.74,33.2,2021-09-06
74,45,52900,KOSDAQ,KMH하이텍,플라스틱제품 제조업,TRAY(반도체Packing재료),2005-01-18,12월,이상국,http://www.kmhhitech.com,충청남도,2022-08-16,51635345.0,35156658806.0,3565352300.0,3566282106.0,3585978779.0,0.0,10.14,10.14,10.2,37295847162.0,2505728996.0,2190269528.0,-1177284945.0,0.0,6.72,5.87,-3.16,276.0,19215584532.0,483752276.0,-3651366673.0,-735653018.0,0.0,2.52,-19.0,-3.83,19462129039.0,932631225.0,-3564360408.0,-2286807751.0,0.0,4.79,-18.31,-11.75,-56.0,104897371301.0,8653494675.0,10949569904.0,4768793922.0,92.0,2332.0,2018.0,7.05,2.64,11.83,4.57,7.620000000000001,1.93,82.95909108282962,,1540,79518431300,5.58,2270,-40.54,24.67,3.01,101.3,50.97,2021-02-26,52.04,47.4,2021-08-17
101,1126,89150,KOSDAQ,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기",2006-12-13,12월,이규현,http://www.kctinc.co.kr,경기도,2022-08-16,17150808.0,2696469727.0,88302283.0,801453206.0,28461023.0,0.0,3.27,29.72,1.06,9033732351.0,853471347.0,-506614550.0,857912749.0,0.0,9.45,-5.61,9.5,4.0,1474479497.0,-168785305.0,-779096710.0,-147542003.0,0.0,-11.45,-52.84,-10.01,7044850272.0,-749765195.0,99968361.0,-507122836.0,0.0,-10.64,1.42,-7.2,-32.0,13779099775.0,394351502.0,-629189204.0,239109674.0,13.0,2050.0,2053.0,0.12,0.42,0.2,0.68,14.72,20.09,82.87604083246198,28.231715397911017,5760,98788654080,1440.0,8520,-266.25,655.38,2.54,389.08,94.44,2021-05-25,51.33,47.92,2022-03-29
206,719,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,2022-08-11,15834957.0,79704222415.0,5158961355.0,45143236689.0,5065107494.0,0.0,6.47,56.64,6.35,137680763807.0,13974092294.0,-30850986889.0,9634990732.0,0.0,10.15,-22.41,7.0,1276.0,43716006395.0,1147197245.0,-10861304024.0,2944859117.0,0.0,2.62,-24.85,6.74,50427278532.0,2562804396.0,41967919778.0,-1043581802.0,0.0,5.08,83.22,-2.07,740.0,319513983576.0,25565657171.0,-59711097826.0,23199350976.0,1465.0,13159.0,12324.0,5.4,6.89,9.7,11.89,3.85,5.07,82.32274397351203,,15200,240691346400,11.91,21650,29.26,14.78,10.08,41.67,45.39,2020-01-22,37.46,42.43,2022-06-02
1,1016,58450,KOSDAQ,일야,통신 및 방송 장비 제조업,"컴퓨터, 복사기 등의 부품",2002-01-17,12월,강정훈,http://www.ilya.co.kr,인천광역시,2022-08-16,33371944.0,3322529206.0,20821303.0,1481867681.0,-49701852.0,-49701852.0,0.63,44.6,-1.5,3544981327.0,364317354.0,-2107025193.0,301699274.0,301699274.0,10.28,-59.44,8.51,-4.0,1848352033.0,-909162054.0,3641891112.0,-876386948.0,-876386948.0,-49.19,197.03,-47.41,2811753713.0,-1195828841.0,-13425979262.0,-958592802.0,1921971999.0,-42.53,-477.49,-34.09,-104.0,17662419132.0,487499202.0,923036245.0,633419386.0,18.0,553.0,520.0,-0.38,1.74,-0.72,3.65,49.82,52.81,79.75629894524535,26.07723466710329,731,24394891064,-182.75,1040,-10.0,57.78,12.29,176.75,202.87,2020-01-03,58.54,42.27,2022-05-02
61,1053,89790,KOSDAQ,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),2006-10-27,12월,유홍준,http://www.jtcorp.co.kr,충청남도,2022-08-16,10312250.0,20993512718.0,3728707862.0,-1467055512.0,4243298423.0,4243298423.0,17.76,-6.99,20.21,20395159583.0,3022907063.0,4583183454.0,5196590472.0,5196590472.0,14.82,22.47,25.48,1644.0,11698259941.0,1073444988.0,5335563753.0,1672188504.0,1672188504.0,9.18,45.61,14.29,13403072103.0,2136976424.0,5912872260.0,1850509100.0,10558556723.0,15.94,44.12,13.81,648.0,65644973675.0,11195868055.0,17982600124.0,13912330187.0,1349.0,5346.0,4465.0,20.07,18.18,30.75,30.21,8.580000000000002,-1.1199999999999992,79.45842222587349,,7160,73835710000,4.36,11100,17.13,8.23,2.93,139.81,80.87,2020-12-30,52.33,55.03,2021-09-14
237,312,85370,KOSDAQ,루트로닉,의료용 기기 제조업,의료용레이저기기,2006-07-04,12월,황해령,http://www.lutronic.com,경기도,2022-08-16,26348919.0,57131028069.0,11401814910.0,2333506624.0,9961165184.0,0.0,19.96,4.08,17.44,54980553159.0,8876375075.0,10975608333.0,4307456971.0,0.0,16.14,19.96,7.83,1512.0,32813295805.0,3219451627.0,5583786705.0,2113615889.0,0.0,9.81,17.02,6.44,40692551331.0,-709554161.0,2243766190.0,-21859882973.0,0.0,-1.74,5.51,-53.72,320.0,173643347332.0,29787240033.0,36020316166.0,27703330897.0,1051.0,4976.0,4608.0,21.18,14.87,30.38,22.81,10.15,17.88,74.10938665994816,35.11208159886316,20750,546740069250,13.72,29350,91.72,27.93,8.68,388.35,41.45,2022-04-06,69.78,41.45,2022-04-06
162,1376,54920,KOSDAQ,한컴위드,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,2001-11-01,12월,"김현수, 송상엽(각자대표)",http://www.hsecure.co.kr,경기도,2022-08-16,28223825.0,10141495059.0,639006184.0,-904952642.0,2386992233.0,0.0,6.3,-8.92,23.54,13155486147.0,1047739770.0,-1013235402.0,-994593063.0,0.0,7.96,-7.7,-7.56,336.0,5834660735.0,24609963.0,-837424602.0,2001922801.0,0.0,0.42,-14.35,34.31,10360578158.0,1527210149.0,5099882745.0,1939291972.0,0.0,14.74,49.22,18.72,280.0,35692585217.0,2840134141.0,-649071502.0,5171102411.0,183.0,4851.0,4938.0,4.27,2.33,6.93,3.71,5.88,-6.78,73.81464869353711,,5510,155513275750,16.4,10350,36.96,56.56,3.47,369.84,133.21,2021-04-20,89.91,87.84,2021-09-02
48,1320,87600,KOSDAQ,픽셀플러스,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도,2022-08-16,8167044.0,16274121289.0,877896524.0,-2750873183.0,275035253.0,0.0,5.39,-16.9,1.69,16112829555.0,2175647414.0,-2631758061.0,2291837074.0,0.0,13.5,-16.33,14.22,132.0,9393426429.0,-1293045030.0,-134752920.0,-1047607900.0,0.0,-13.77,-1.43,-11.15,12817455722.0,506130887.0,5880650117.0,1749204525.0,0.0,3.95,45.88,13.65,-512.0,50603998186.0,3350669414.0,-9956120852.0,3746156315.0,458.0,10649.0,10324.0,1.14,4.04,1.24,4.44,19.16,9.55,73.25010646549026,25.71004655271631,8030,65581363320,60.83,12700,-24.8,27.73,2.55,224.39,58.16,2022-01-13,57.14,58.16,2022-01-13
152,1014,101930,KOSDAQ,인화정공,선박 및 보트 건조업,선박엔진부품,2010-10-22,12월,이인,http://www.ihpre.co.kr,경상남도,2022-08-16,9331391.0,39651677437.0,2642177859.0,-52133138159.0,-200693485.0,0.0,6.66,-131.48,-0.51,36139560627.0,3294090810.0,2255311148.0,-624266478.0,0.0,9.11,6.24,-1.73,-84.0,22892811323.0,149357819.0,1965029188.0,12827420335.0,0.0,0.65,8.58,56.03,27033220196.0,-278016588.0,1786287068.0,28385149903.0,0.0,-1.03,6.61,105.0,5496.0,110475018706.0,3629936675.0,4155386547.0,15263197737.0,1635.0,19593.0,20321.0,-0.22,4.19,-0.43,8.05,6.01,10.14,73.20580193295292,33.68574059980997,15450,144169990950,-183.93,17450,3.18,10.67,8.14,311.56,12.94,2022-01-14,55.11,12.94,2022-01-14
125,855,155650,KOSDAQ,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도,2022-08-12,19974481.0,47896377767.0,4546475920.0,4870891193.0,3474797406.0,0.0,9.49,10.17,7.25,53803082378.0,6376613326.0,-403341821.0,4356348590.0,0.0,11.85,-0.75,8.1,692.0,27668504482.0,1349717841.0,-6287314802.0,1373531170.0,0.0,4.88,-22.72,4.96,49170510573.0,4327554910.0,6342547389.0,2064711444.0,0.0,8.8,12.9,4.2,272.0,179111178790.0,14041646518.0,10092697066.0,10485889586.0,524.0,5320.0,5018.0,10.87,8.49,13.01,10.46,4.61,3.049999999999999,73.1079386605786,,5980,119447396380,8.64,9130,33.57,17.42,4.8,144.7,143.31,2020-09-14,46.08,52.68,2021-09-06
139,624,54800,KOSDAQ,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,2001-09-27,12월,김영달,http://www.idisholdings.co.kr,대전광역시,2022-08-16,10349304.0,194579866592.0,18717938765.0,-42478459009.0,7653611192.0,0.0,9.62,-21.83,3.93,158645653828.0,4084212002.0,-45360408177.0,-10856622917.0,0.0,2.57,-28.59,-6.84,2956.0,112556679716.0,-37899514.0,-8446298206.0,3048528427.0,0.0,-0.03,-7.5,2.71,105405478140.0,-6512780487.0,12032247750.0,-4687320402.0,0.0,-6.18,11.42,-4.45,1176.0,544386775822.0,19337282762.0,-49226833681.0,4396677525.0,424.0,64755.0,66062.0,3.09,0.47,4.56,0.64,9.65,8.75,72.87278470096906,50.5098754139573,13000,134540952000,4.4,14150,12.03,33.37,1.99,29.22,20.77,2020-08-10,15.51,8.85,2021-08-30
60,1285,94940,KOSDAQ,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시,2022-08-12,8363355.0,9680209870.0,55913950.0,-863253155.0,218195618.0,0.0,0.58,-8.92,2.25,11162610740.0,384104080.0,-3505863071.0,736865978.0,0.0,3.44,-31.41,6.6,104.0,5620667633.0,-79849084.0,1799989790.0,654764686.0,0.0,-1.42,32.02,11.65,9136266316.0,328812524.0,711250997.0,869343074.0,0.0,3.6,7.78,9.52,312.0,30829787036.0,78736520.0,-1470192443.0,1610642149.0,192.0,4079.0,3952.0,1.99,3.64,2.55,4.87,2.0,-0.1600000000000001,72.2252675672488,,8750,73179356250,84.13,12800,41.03,66.67,3.38,73.07,79.95,2019-09-23,51.55,46.29,2021-10-01
166,1217,89030,KOSDAQ,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",2011-11-10,12월,"나윤성, 장 남 각자대표",http://techwing.co.kr,경기도,2022-08-16,19395109.0,66909759988.0,14208745408.0,7077914653.0,9716982632.0,0.0,21.24,10.58,14.52,68144666014.0,7768465793.0,517981290.0,5761652606.0,0.0,11.4,0.76,8.46,2004.0,38865684427.0,1957410139.0,8851690864.0,-2314772713.0,0.0,5.04,22.78,-5.96,49769219002.0,3075236749.0,10103631784.0,8855385919.0,0.0,6.18,20.3,17.79,-476.0,255915216713.0,36219406193.0,2406698360.0,17992993747.0,927.0,12278.0,11881.0,7.45,3.54,16.32,7.81,16.2,5.220000000000001,72.15639187745212,36.92130875363259,8370,162337062330,4.18,13139,-27.6,14.17,3.59,118.64,73.92,2021-04-21,48.88,56.98,2021-08-31
183,246,109860,KOSDAQ,동일금속,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등",2009-07-28,12월,오길봉,http://www.dongilmetal.co.kr,경상북도,2022-08-12,9100567.0,24089244169.0,2793975131.0,315904264.0,5514803163.0,0.0,11.6,1.31,22.89,22643507979.0,1614133081.0,-1186335746.0,7628041571.0,0.0,7.13,-5.24,33.69,2420.0,13995266804.0,352828629.0,1776435003.0,2401759134.0,0.0,2.52,12.69,17.16,12573043184.0,-510135191.0,8387546.0,1213184937.0,0.0,-4.06,0.07,9.65,1052.0,69383015106.0,1995504694.0,-114157796.0,15065863977.0,1655.0,16758.0,15582.0,12.29,9.27,14.44,10.62,9.08,11.19,72.12422247009276,80.09568286391722,20300,184741510100,8.39,20450,19.44,12.36,1.94,146.8,0.74,2022-08-03,60.4,0.74,2022-08-03
83,731,96690,KOSDAQ,에이루트,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010-12-01,12월,서문동군,http://www.aroot.co.kr,경기도,2022-08-11,161216612.0,13758265964.0,39153943.0,-10813977036.0,1291426302.0,0.0,0.28,-78.6,9.39,14082484092.0,-1070543790.0,-9630682922.0,-5647871095.0,0.0,-7.6,-68.39,-40.11,32.0,8022235431.0,-1140397209.0,-3026039023.0,-3825636877.0,0.0,-14.22,-37.72,-47.69,7978654514.0,-309216765.0,-1110729088.0,-13822762866.0,0.0,-3.88,-13.92,-173.25,-92.0,45891025090.0,-4781368454.0,-20323925375.0,-102161076828.0,-633.0,859.0,863.0,2.89,-56.86,3.72,-73.41,14.5,-3.72,71.50164791766755,,525,84638721300,16.41,902,-9.8,-1.42,4.23,403.67,422.86,2021-07-22,83.71,71.81,2021-08-11
229,43,60720,KOSDAQ,KH바텍,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)",2002-05-21,12월,남광희,http://www.khvatec.com,경상북도,2022-08-16,23670225.0,66081733433.0,4942359029.0,-16736566369.0,5426619974.0,5547182496.0,7.48,-25.33,8.21,115867301253.0,10957236097.0,3543974209.0,13932606965.0,12851048811.0,9.46,3.06,12.02,916.0,38997140445.0,695821307.0,-1976885995.0,3405640259.0,3645391236.0,1.78,-5.07,8.73,33808388561.0,-974339881.0,-6243446787.0,-14503962383.0,31558817005.0,-2.88,-18.47,-42.9,572.0,339842788109.0,26919687491.0,75374210680.0,33412209394.0,1411.0,9461.0,9150.0,7.46,8.75,9.68,15.43,5.7,12.34,69.45276673862541,242.7176099917991,19400,459202365000,21.18,31250,54.63,22.15,8.84,73.13,61.08,2021-09-02,57.83,61.08,2021-09-02
80,1125,115500,KOSDAQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터시스템 통합 구축 및 철도 도로 교통인프라,2010-04-14,12월,이호성,http://www.kcins.co.kr,경상북도,2022-08-16,11999400.0,9677390050.0,556559042.0,1005276037.0,446320804.0,0.0,5.75,10.39,4.61,12267538788.0,1302681849.0,965911202.0,459615547.0,0.0,10.62,7.87,3.75,148.0,5733025286.0,132858721.0,570621083.0,96163539.0,0.0,2.32,9.95,1.68,13236337268.0,1477814933.0,2846376883.0,1305314862.0,0.0,11.16,21.5,9.86,32.0,39548973022.0,4163619792.0,1422419524.0,2681799134.0,223.0,1540.0,1714.0,4.67,8.15,9.6,13.03,3.43,-0.5400000000000009,68.80075644585251,,6740,80875956000,45.54,8980,280.62,40.27,1.46,148.8,53.56,2021-05-25,41.42,33.23,2022-06-07
87,815,60850,KOSDAQ,영림원소프트랩,소프트웨어 개발 및 공급업,"ERP Package, 유지 관리 등",2020-08-12,12월,권영범,http://ksystem.co.kr,서울특별시,2022-08-16,8129412.0,13932318681.0,1928277276.0,187315836.0,1991381018.0,0.0,13.84,1.34,14.29,15010670635.0,2877997573.0,4596597770.0,3038164515.0,0.0,19.17,30.62,20.24,976.0,8258337158.0,-1370268259.0,-61155381.0,-1075194827.0,0.0,-16.59,-0.74,-13.02,11343746280.0,1651455677.0,2508463402.0,1910389330.0,0.0,14.56,22.11,16.84,-528.0,47705702483.0,4338313484.0,5426738454.0,4934674738.0,607.0,4979.0,4599.0,12.66,8.8,19.6,13.2,30.43,4.610000000000001,68.70610165756568,32.32551455655441,10700,86984708400,10.96,11350,-21.5,18.7,4.37,88.51,74.77,2020-09-08,19.45,6.07,2022-01-07
54,1372,7770,KOSDAQ,한일화학,기초 화학물질 제조업,산화아연,1992-09-07,12월,대표이사 사장 윤성진,http://www.hanzinc.com,충청남도,2022-08-16,3509538.0,37585801231.0,711062983.0,-10780517199.0,336913846.0,336913846.0,1.89,-28.68,0.9,31015066728.0,-1501241649.0,-4334901955.0,19639552659.0,20648011741.0,-4.84,-13.98,63.32,380.0,22331843386.0,-16146084.0,8172912066.0,399994294.0,399994294.0,-0.07,36.6,1.79,25869645607.0,1587012772.0,2702770801.0,778277426.0,24802781365.0,6.13,10.45,3.01,452.0,113927732235.0,501512270.0,-7138372428.0,21685108763.0,6178.0,37217.0,32214.0,0.85,13.43,1.02,19.18,1.96,-10.97,68.30586074485379,,19850,69664329300,52.24,23800,52.65,3.85,2.78,154.55,19.9,2022-04-04,50.63,19.9,2022-04-04
180,631,68940,KOSDAQ,아이씨케이,전자부품 제조업,신용카드 및 전자화폐 등,2010-10-19,12월,강수향,http://www.cardnsoft.com,대구광역시,2022-08-16,36188014.0,10773304504.0,1892766096.0,2328652363.0,2490665504.0,0.0,17.57,21.62,23.12,8872368715.0,-7494267898.0,811863131.0,-7255022281.0,0.0,-84.47,9.15,-81.77,272.0,6449227963.0,-1099194520.0,31134754.0,-1050234978.0,0.0,-17.04,0.48,-16.28,6311319857.0,-270866616.0,-1026290422.0,1230560197.0,0.0,-4.29,-16.26,19.5,-116.0,27797305155.0,-9893029563.0,244408250.0,-12052605279.0,-333.0,45.0,217.0,21.58,-30.19,594.38,-152.79,34.61,-80.17999999999999,67.04797172324733,,5030,182025710420,18.49,5030,-43.36,-15.11,29.57,191.67,4.37,2020-09-01,87.34,0.0,2022-08-16
95,966,351330,KOSDAQ,이삭엔지니어링,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",공장자동화 설비제어,2021-04-21,12월,"김창수, 김범수",http://isaac-eng.com,경기도,2022-08-16,8286927.0,15516010819.0,2054402097.0,-5125407388.0,1592303568.0,1592303568.0,13.24,-33.03,10.26,15024507031.0,-375701281.0,-2912392053.0,1002273685.0,1002273685.0,-2.5,-19.38,6.67,768.0,9314440576.0,-2334875916.0,-716848722.0,-2130111690.0,-2130111690.0,-25.07,-7.7,-22.87,9677788245.0,1281839181.0,1469371586.0,1565901854.0,-7719582644.0,13.25,15.18,16.18,-1028.0,43047122495.0,-3386946324.0,-7712882259.0,-4583022756.0,-553.0,5752.0,5422.0,10.5,-8.2,13.35,-10.2,38.31,-15.75,66.58016863599131,,11300,93642275100,14.71,16500,-16.05,-29.84,2.09,127.39,131.42,2021-04-21,44.74,46.02,2021-08-17
111,709,80000,KOSDAQ,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등",2005-01-25,12월,구병완,http://www.snuprecision.com,충청남도,2022-08-12,34325819.0,26913994425.0,2517065011.0,-2237254539.0,2859133277.0,0.0,9.35,-8.31,10.62,47699486646.0,4687880097.0,2921900952.0,4238792589.0,0.0,9.83,6.13,8.89,332.0,16173010886.0,84229271.0,6755584194.0,2423809583.0,0.0,0.52,41.77,14.99,45929745969.0,1987334759.0,19408682392.0,-1506529950.0,0.0,4.33,42.26,-3.28,280.0,114038747738.0,6129344298.0,9181824085.0,8469691161.0,246.0,3961.0,3755.0,6.98,4.99,8.38,6.57,8.83,5.5,66.41301124886907,,3045,104522118855,9.17,4585,16.38,18.64,2.17,73.63,58.29,2021-08-09,49.4,50.57,2021-08-12
5,625,332370,KOSDAQ,아이디피,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",2020-08-24,12월,노현철,http://www.idp-corp.com,서울특별시,2022-08-16,6641660.0,8716247735.0,2254597306.0,-553804051.0,1953218513.0,0.0,25.87,-6.35,22.41,8532078761.0,1273950707.0,1211728043.0,1306143242.0,0.0,14.93,14.2,15.31,1176.0,5250075459.0,566000080.0,1245748282.0,831275817.0,0.0,10.78,23.73,15.83,5139050993.0,259467556.0,1541463542.0,-27755487.0,0.0,5.05,30.0,-0.54,500.0,26092880717.0,3921517533.0,4762432585.0,4256704452.0,640.0,6563.0,6214.0,15.21,9.17,17.92,10.31,15.090000000000002,9.88,66.0213801319384,66.0244035838856,4420,29356137200,3.76,4525,9.05,7.07,0.64,61.71,41.4,2020-08-24,19.24,2.38,2022-06-08
